F9C5  D0 1A     BNE $F9E1                       A:00 X:55 Y:27 P:27 SP:F9
F9C7  30 18     BMI $F9E1                       A:00 X:55 Y:27 P:27 SP:F9
F9C9  50 16     BVC $F9E1                       A:00 X:55 Y:27 P:27 SP:F9
F9E1  84 00     STY $00                         A:00 X:55 Y:27 P:27 SP:F9
F9E3  60        RTS                             A:00 X:55 Y:27 P:27 SP:F9
DDF5  C8        INY                             A:00 X:55 Y:27 P:27 SP:FB
DDF6  95 00     STA $00,X                       A:00 X:55 Y:28 P:25 SP:FB
DDF8  16 00     ASL $00,X                       A:00 X:55 Y:28 P:25 SP:FB
DDFA  B5 00     LDA $00,X                       A:00 X:55 Y:28 P:26 SP:FB
DDFC  20 D4 F9  JSR $F9D4                       A:00 X:55 Y:28 P:26 SP:FB
F9D4  B0 0B     BCS $F9E1                       A:00 X:55 Y:28 P:26 SP:F9
F9D6  F0 09     BEQ $F9E1                       A:00 X:55 Y:28 P:26 SP:F9
F9E1  84 00     STY $00                         A:00 X:55 Y:28 P:26 SP:F9
F9E3  60        RTS                             A:00 X:55 Y:28 P:26 SP:F9
DDFF  C8        INY                             A:00 X:55 Y:28 P:26 SP:FB
DE00  20 E4 F9  JSR $F9E4                       A:00 X:55 Y:29 P:24 SP:FB
F9E4  24 01     BIT $01                         A:00 X:55 Y:29 P:24 SP:F9
F9E6  38        SEC                             A:00 X:55 Y:29 P:A6 SP:F9
F9E7  A9 01     LDA #$01                        A:00 X:55 Y:29 P:A7 SP:F9
F9E9  60        RTS                             A:01 X:55 Y:29 P:25 SP:F9
DE03  95 00     STA $00,X                       A:01 X:55 Y:29 P:25 SP:FB
DE05  76 00     ROR $00,X                       A:01 X:55 Y:29 P:25 SP:FB
DE07  B5 00     LDA $00,X                       A:01 X:55 Y:29 P:A5 SP:FB
DE09  20 EA F9  JSR $F9EA                       A:80 X:55 Y:29 P:A5 SP:FB
F9EA  90 1C     BCC $FA08                       A:80 X:55 Y:29 P:A5 SP:F9
F9EC  F0 1A     BEQ $FA08                       A:80 X:55 Y:29 P:A5 SP:F9
F9EE  10 18     BPL $FA08                       A:80 X:55 Y:29 P:A5 SP:F9
F9F0  50 16     BVC $FA08                       A:80 X:55 Y:29 P:A5 SP:F9
FA08  84 00     STY $00                         A:80 X:55 Y:29 P:A5 SP:F9
FA0A  24 01     BIT $01                         A:80 X:55 Y:29 P:A5 SP:F9
FA0C  38        SEC                             A:80 X:55 Y:29 P:A5 SP:F9
FA0D  A9 80     LDA #$80                        A:80 X:55 Y:29 P:A5 SP:F9
FA0F  60        RTS                             A:80 X:55 Y:29 P:A5 SP:F9
DE0C  C8        INY                             A:80 X:55 Y:29 P:A5 SP:FB
DE0D  95 00     STA $00,X                       A:80 X:55 Y:2A P:25 SP:FB
DE0F  76 00     ROR $00,X                       A:80 X:55 Y:2A P:25 SP:FB
DE11  B5 00     LDA $00,X                       A:80 X:55 Y:2A P:A4 SP:FB
DE13  20 FB F9  JSR $F9FB                       A:C0 X:55 Y:2A P:A4 SP:FB
F9FB  90 0B     BCC $FA08                       A:C0 X:55 Y:2A P:A4 SP:F9
FA08  84 00     STY $00                         A:C0 X:55 Y:2A P:A4 SP:F9
FA0A  24 01     BIT $01                         A:C0 X:55 Y:2A P:A4 SP:F9
FA0C  38        SEC                             A:C0 X:55 Y:2A P:A4 SP:F9
FA0D  A9 80     LDA #$80                        A:C0 X:55 Y:2A P:A5 SP:F9
FA0F  60        RTS                             A:80 X:55 Y:2A P:A5 SP:F9
DE16  C8        INY                             A:80 X:55 Y:2A P:A5 SP:FB
DE17  20 0A FA  JSR $FA0A                       A:80 X:55 Y:2B P:25 SP:FB
FA0A  24 01     BIT $01                         A:80 X:55 Y:2B P:25 SP:F9
FA0C  38        SEC                             A:80 X:55 Y:2B P:A5 SP:F9
FA0D  A9 80     LDA #$80                        A:80 X:55 Y:2B P:A5 SP:F9
FA0F  60        RTS                             A:80 X:55 Y:2B P:A5 SP:F9
DE1A  95 00     STA $00,X                       A:80 X:55 Y:2B P:A5 SP:FB
DE1C  36 00     ROL $00,X                       A:80 X:55 Y:2B P:A5 SP:FB
DE1E  B5 00     LDA $00,X                       A:80 X:55 Y:2B P:25 SP:FB
DE20  20 10 FA  JSR $FA10                       A:01 X:55 Y:2B P:25 SP:FB
FA10  90 1C     BCC $FA2E                       A:01 X:55 Y:2B P:25 SP:F9
FA12  F0 1A     BEQ $FA2E                       A:01 X:55 Y:2B P:25 SP:F9
FA14  30 18     BMI $FA2E                       A:01 X:55 Y:2B P:25 SP:F9
FA16  50 16     BVC $FA2E                       A:01 X:55 Y:2B P:25 SP:F9
FA2E  84 00     STY $00                         A:01 X:55 Y:2B P:25 SP:F9
FA30  60        RTS                             A:01 X:55 Y:2B P:25 SP:F9
DE23  C8        INY                             A:01 X:55 Y:2B P:25 SP:FB
DE24  95 00     STA $00,X                       A:01 X:55 Y:2C P:25 SP:FB
DE26  36 00     ROL $00,X                       A:01 X:55 Y:2C P:25 SP:FB
DE28  B5 00     LDA $00,X                       A:01 X:55 Y:2C P:24 SP:FB
DE2A  20 21 FA  JSR $FA21                       A:03 X:55 Y:2C P:24 SP:FB
FA21  B0 0B     BCS $FA2E                       A:03 X:55 Y:2C P:24 SP:F9
FA23  F0 09     BEQ $FA2E                       A:03 X:55 Y:2C P:24 SP:F9
FA25  10 07     BPL $FA2E                       A:03 X:55 Y:2C P:24 SP:F9
FA2E  84 00     STY $00                         A:03 X:55 Y:2C P:24 SP:F9
FA30  60        RTS                             A:03 X:55 Y:2C P:24 SP:F9
DE2D  A9 FF     LDA #$FF                        A:03 X:55 Y:2C P:24 SP:FB
DE2F  95 00     STA $00,X                       A:FF X:55 Y:2C P:A4 SP:FB
DE31  85 01     STA $01                         A:FF X:55 Y:2C P:A4 SP:FB
DE33  24 01     BIT $01                         A:FF X:55 Y:2C P:A4 SP:FB
DE35  38        SEC                             A:FF X:55 Y:2C P:A4 SP:FB
DE36  F6 00     INC $00,X                       A:FF X:55 Y:2C P:A5 SP:FB
DE38  D0 0C     BNE $DE46                       A:FF X:55 Y:2C P:25 SP:FB
DE46  A9 2D     LDA #$2D                        A:FF X:55 Y:2C P:25 SP:FB
DE48  85 00     STA $00                         A:2D X:55 Y:2C P:25 SP:FB
DE4A  A9 7F     LDA #$7F                        A:2D X:55 Y:2C P:25 SP:FB
DE4C  95 00     STA $00,X                       A:7F X:55 Y:2C P:25 SP:FB
DE4E  B8        CLV                             A:7F X:55 Y:2C P:25 SP:FB
DE4F  18        CLC                             A:7F X:55 Y:2C P:25 SP:FB
DE50  F6 00     INC $00,X                       A:7F X:55 Y:2C P:24 SP:FB
DE52  F0 0C     BEQ $DE60                       A:7F X:55 Y:2C P:A4 SP:FB
DE54  10 0A     BPL $DE60                       A:7F X:55 Y:2C P:A4 SP:FB
DE56  70 08     BVS $DE60                       A:7F X:55 Y:2C P:A4 SP:FB
DE58  B0 06     BCS $DE60                       A:7F X:55 Y:2C P:A4 SP:FB
DE5A  B5 00     LDA $00,X                       A:7F X:55 Y:2C P:A4 SP:FB
DE5C  C9 80     CMP #$80                        A:80 X:55 Y:2C P:A4 SP:FB
DE5E  F0 04     BEQ $DE64                       A:80 X:55 Y:2C P:27 SP:FB
DE64  A9 00     LDA #$00                        A:80 X:55 Y:2C P:27 SP:FB
DE66  95 00     STA $00,X                       A:00 X:55 Y:2C P:27 SP:FB
DE68  24 01     BIT $01                         A:00 X:55 Y:2C P:27 SP:FB
DE6A  38        SEC                             A:00 X:55 Y:2C P:A7 SP:FB
DE6B  D6 00     DEC $00,X                       A:00 X:55 Y:2C P:A7 SP:FB
DE6D  F0 0C     BEQ $DE7B                       A:00 X:55 Y:2C P:A5 SP:FB
DE6F  10 0A     BPL $DE7B                       A:00 X:55 Y:2C P:A5 SP:FB
DE71  50 08     BVC $DE7B                       A:00 X:55 Y:2C P:A5 SP:FB
DE7B  A9 2F     LDA #$2F                        A:00 X:55 Y:2C P:A5 SP:FB
DE7D  85 00     STA $00                         A:2F X:55 Y:2C P:25 SP:FB
DE7F  A9 80     LDA #$80                        A:2F X:55 Y:2C P:25 SP:FB
DE81  95 00     STA $00,X                       A:80 X:55 Y:2C P:A5 SP:FB
DE83  B8        CLV                             A:80 X:55 Y:2C P:A5 SP:FB
DE84  18        CLC                             A:80 X:55 Y:2C P:A5 SP:FB
DE85  D6 00     DEC $00,X                       A:80 X:55 Y:2C P:A4 SP:FB
DE87  F0 0C     BEQ $DE95                       A:80 X:55 Y:2C P:24 SP:FB
DE89  30 0A     BMI $DE95                       A:80 X:55 Y:2C P:24 SP:FB
DE8B  70 08     BVS $DE95                       A:80 X:55 Y:2C P:24 SP:FB
DE8D  B0 06     BCS $DE95                       A:80 X:55 Y:2C P:24 SP:FB
DE8F  B5 00     LDA $00,X                       A:80 X:55 Y:2C P:24 SP:FB
DE91  C9 7F     CMP #$7F                        A:7F X:55 Y:2C P:24 SP:FB
DE93  F0 04     BEQ $DE99                       A:7F X:55 Y:2C P:27 SP:FB
DE99  A9 01     LDA #$01                        A:7F X:55 Y:2C P:27 SP:FB
DE9B  95 00     STA $00,X                       A:01 X:55 Y:2C P:25 SP:FB
DE9D  D6 00     DEC $00,X                       A:01 X:55 Y:2C P:25 SP:FB
DE9F  F0 04     BEQ $DEA5                       A:01 X:55 Y:2C P:27 SP:FB
DEA5  A9 33     LDA #$33                        A:01 X:55 Y:2C P:27 SP:FB
DEA7  85 78     STA $78                         A:33 X:55 Y:2C P:25 SP:FB
DEA9  A9 44     LDA #$44                        A:33 X:55 Y:2C P:25 SP:FB
DEAB  A0 78     LDY #$78                        A:44 X:55 Y:2C P:25 SP:FB
DEAD  A2 00     LDX #$00                        A:44 X:55 Y:78 P:25 SP:FB
DEAF  38        SEC                             A:44 X:00 Y:78 P:27 SP:FB
DEB0  24 01     BIT $01                         A:44 X:00 Y:78 P:27 SP:FB
DEB2  B6 00     LDX $00,Y                       A:44 X:00 Y:78 P:A5 SP:FB
DEB4  90 12     BCC $DEC8                       A:44 X:33 Y:78 P:25 SP:FB
DEB6  50 10     BVC $DEC8                       A:44 X:33 Y:78 P:25 SP:FB
DEC8  A9 32     LDA #$32                        A:44 X:33 Y:78 P:25 SP:FB
DECA  85 00     STA $00                         A:32 X:33 Y:78 P:25 SP:FB
DECC  A9 97     LDA #$97                        A:32 X:33 Y:78 P:25 SP:FB
DECE  85 7F     STA $7F                         A:97 X:33 Y:78 P:A5 SP:FB
DED0  A9 47     LDA #$47                        A:97 X:33 Y:78 P:A5 SP:FB
DED2  A0 FF     LDY #$FF                        A:47 X:33 Y:78 P:25 SP:FB
DED4  A2 00     LDX #$00                        A:47 X:33 Y:FF P:A5 SP:FB
DED6  18        CLC                             A:47 X:00 Y:FF P:27 SP:FB
DED7  B8        CLV                             A:47 X:00 Y:FF P:26 SP:FB
DED8  B6 80     LDX $80,Y                       A:47 X:00 Y:FF P:26 SP:FB
DEDA  B0 12     BCS $DEEE                       A:47 X:97 Y:FF P:A4 SP:FB
DEDC  70 10     BVS $DEEE                       A:47 X:97 Y:FF P:A4 SP:FB
DEDE  10 0E     BPL $DEEE                       A:47 X:97 Y:FF P:A4 SP:FB
DEE0  F0 0C     BEQ $DEEE                       A:47 X:97 Y:FF P:A4 SP:FB
DEE2  E0 97     CPX #$97                        A:47 X:97 Y:FF P:A4 SP:FB
DEE4  D0 08     BNE $DEEE                       A:47 X:97 Y:FF P:27 SP:FB
DEE6  C0 FF     CPY #$FF                        A:47 X:97 Y:FF P:27 SP:FB
DEE8  D0 04     BNE $DEEE                       A:47 X:97 Y:FF P:27 SP:FB
DEEA  C9 47     CMP #$47                        A:47 X:97 Y:FF P:27 SP:FB
DEEC  F0 04     BEQ $DEF2                       A:47 X:97 Y:FF P:27 SP:FB
DEF2  A9 00     LDA #$00                        A:47 X:97 Y:FF P:27 SP:FB
DEF4  85 7F     STA $7F                         A:00 X:97 Y:FF P:27 SP:FB
DEF6  A9 47     LDA #$47                        A:00 X:97 Y:FF P:27 SP:FB
DEF8  A0 FF     LDY #$FF                        A:47 X:97 Y:FF P:25 SP:FB
DEFA  A2 69     LDX #$69                        A:47 X:97 Y:FF P:A5 SP:FB
DEFC  18        CLC                             A:47 X:69 Y:FF P:25 SP:FB
DEFD  B8        CLV                             A:47 X:69 Y:FF P:24 SP:FB
DEFE  96 80     STX $80,Y                       A:47 X:69 Y:FF P:24 SP:FB
DF00  B0 18     BCS $DF1A                       A:47 X:69 Y:FF P:24 SP:FB
DF02  70 16     BVS $DF1A                       A:47 X:69 Y:FF P:24 SP:FB
DF04  30 14     BMI $DF1A                       A:47 X:69 Y:FF P:24 SP:FB
DF06  F0 12     BEQ $DF1A                       A:47 X:69 Y:FF P:24 SP:FB
DF08  E0 69     CPX #$69                        A:47 X:69 Y:FF P:24 SP:FB
DF0A  D0 0E     BNE $DF1A                       A:47 X:69 Y:FF P:27 SP:FB
DF0C  C0 FF     CPY #$FF                        A:47 X:69 Y:FF P:27 SP:FB
DF0E  D0 0A     BNE $DF1A                       A:47 X:69 Y:FF P:27 SP:FB
DF10  C9 47     CMP #$47                        A:47 X:69 Y:FF P:27 SP:FB
DF12  D0 06     BNE $DF1A                       A:47 X:69 Y:FF P:27 SP:FB
DF14  A5 7F     LDA $7F                         A:47 X:69 Y:FF P:27 SP:FB
DF16  C9 69     CMP #$69                        A:69 X:69 Y:FF P:25 SP:FB
DF18  F0 04     BEQ $DF1E                       A:69 X:69 Y:FF P:27 SP:FB
DF1E  A9 F5     LDA #$F5                        A:69 X:69 Y:FF P:27 SP:FB
DF20  85 4F     STA $4F                         A:F5 X:69 Y:FF P:A5 SP:FB
DF22  A9 47     LDA #$47                        A:F5 X:69 Y:FF P:A5 SP:FB
DF24  A0 4F     LDY #$4F                        A:47 X:69 Y:FF P:25 SP:FB
DF26  24 01     BIT $01                         A:47 X:69 Y:4F P:25 SP:FB
DF28  A2 00     LDX #$00                        A:47 X:69 Y:4F P:A5 SP:FB
DF2A  38        SEC                             A:47 X:00 Y:4F P:27 SP:FB
DF2B  96 00     STX $00,Y                       A:47 X:00 Y:4F P:27 SP:FB
DF2D  90 16     BCC $DF45                       A:47 X:00 Y:4F P:27 SP:FB
DF2F  50 14     BVC $DF45                       A:47 X:00 Y:4F P:27 SP:FB
DF45  A9 35     LDA #$35                        A:47 X:00 Y:4F P:27 SP:FB
DF47  85 00     STA $00                         A:35 X:00 Y:4F P:25 SP:FB
DF49  60        RTS                             A:35 X:00 Y:4F P:25 SP:FB
C62C  20 AA E1  JSR $E1AA                       A:35 X:00 Y:4F P:25 SP:FD
E1AA  A9 FF     LDA #$FF                        A:35 X:00 Y:4F P:25 SP:FB
E1AC  85 01     STA $01                         A:FF X:00 Y:4F P:A5 SP:FB
E1AE  A9 AA     LDA #$AA                        A:FF X:00 Y:4F P:A5 SP:FB
E1B0  8D 33 06  STA $0633                       A:AA X:00 Y:4F P:A5 SP:FB
E1B3  A9 BB     LDA #$BB                        A:AA X:00 Y:4F P:A5 SP:FB
E1B5  8D 89 06  STA $0689                       A:BB X:00 Y:4F P:A5 SP:FB
E1B8  A2 00     LDX #$00                        A:BB X:00 Y:4F P:A5 SP:FB
E1BA  A9 66     LDA #$66                        A:BB X:00 Y:4F P:27 SP:FB
E1BC  24 01     BIT $01                         A:66 X:00 Y:4F P:25 SP:FB
E1BE  38        SEC                             A:66 X:00 Y:4F P:A5 SP:FB
E1BF  A0 00     LDY #$00                        A:66 X:00 Y:4F P:A5 SP:FB
E1C1  BC 33 06  LDY $0633,X                     A:66 X:00 Y:00 P:27 SP:FB
E1C4  10 12     BPL $E1D8                       A:66 X:00 Y:AA P:A5 SP:FB
E1C6  F0 10     BEQ $E1D8                       A:66 X:00 Y:AA P:A5 SP:FB
E1C8  50 0E     BVC $E1D8                       A:66 X:00 Y:AA P:A5 SP:FB
E1D8  A9 51     LDA #$51                        A:66 X:00 Y:AA P:A5 SP:FB
E1DA  85 00     STA $00                         A:51 X:00 Y:AA P:25 SP:FB
E1DC  A2 8A     LDX #$8A                        A:51 X:00 Y:AA P:25 SP:FB
E1DE  A9 66     LDA #$66                        A:51 X:8A Y:AA P:A5 SP:FB
E1E0  B8        CLV                             A:66 X:8A Y:AA P:25 SP:FB
E1E1  18        CLC                             A:66 X:8A Y:AA P:25 SP:FB
E1E2  A0 00     LDY #$00                        A:66 X:8A Y:AA P:24 SP:FB
E1E4  BC FF 05  LDY $05FF,X                     A:66 X:8A Y:00 P:26 SP:FB
E1E7  10 12     BPL $E1FB                       A:66 X:8A Y:BB P:A4 SP:FB
E1E9  F0 10     BEQ $E1FB                       A:66 X:8A Y:BB P:A4 SP:FB
E1EB  70 0E     BVS $E1FB                       A:66 X:8A Y:BB P:A4 SP:FB
E1ED  B0 0C     BCS $E1FB                       A:66 X:8A Y:BB P:A4 SP:FB
E1EF  C0 BB     CPY #$BB                        A:66 X:8A Y:BB P:A4 SP:FB
E1F1  D0 08     BNE $E1FB                       A:66 X:8A Y:BB P:27 SP:FB
E1F3  C9 66     CMP #$66                        A:66 X:8A Y:BB P:27 SP:FB
E1F5  D0 04     BNE $E1FB                       A:66 X:8A Y:BB P:27 SP:FB
E1F7  E0 8A     CPX #$8A                        A:66 X:8A Y:BB P:27 SP:FB
E1F9  F0 04     BEQ $E1FF                       A:66 X:8A Y:BB P:27 SP:FB
E1FF  A0 53     LDY #$53                        A:66 X:8A Y:BB P:27 SP:FB
E201  A9 AA     LDA #$AA                        A:66 X:8A Y:53 P:25 SP:FB
E203  A2 78     LDX #$78                        A:AA X:8A Y:53 P:A5 SP:FB
E205  8D 78 06  STA $0678                       A:AA X:78 Y:53 P:25 SP:FB
E208  20 B6 F7  JSR $F7B6                       A:AA X:78 Y:53 P:25 SP:FB
F7B6  18        CLC                             A:AA X:78 Y:53 P:25 SP:F9
F7B7  A9 FF     LDA #$FF                        A:AA X:78 Y:53 P:24 SP:F9
F7B9  85 01     STA $01                         A:FF X:78 Y:53 P:A4 SP:F9
F7BB  24 01     BIT $01                         A:FF X:78 Y:53 P:A4 SP:F9
F7BD  A9 55     LDA #$55                        A:FF X:78 Y:53 P:A4 SP:F9
F7BF  60        RTS                             A:55 X:78 Y:53 P:24 SP:F9
E20B  1D 00 06  ORA $0600,X                     A:55 X:78 Y:53 P:24 SP:FB
E20E  20 C0 F7  JSR $F7C0                       A:FF X:78 Y:53 P:A4 SP:FB
F7C0  B0 09     BCS $F7CB                       A:FF X:78 Y:53 P:A4 SP:F9
F7C2  10 07     BPL $F7CB                       A:FF X:78 Y:53 P:A4 SP:F9
F7C4  C9 FF     CMP #$FF                        A:FF X:78 Y:53 P:A4 SP:F9
F7C6  D0 03     BNE $F7CB                       A:FF X:78 Y:53 P:27 SP:F9
F7C8  50 01     BVC $F7CB                       A:FF X:78 Y:53 P:27 SP:F9
F7CB  84 00     STY $00                         A:FF X:78 Y:53 P:27 SP:F9
F7CD  60        RTS                             A:FF X:78 Y:53 P:27 SP:F9
E211  C8        INY                             A:FF X:78 Y:53 P:27 SP:FB
E212  A9 00     LDA #$00                        A:FF X:78 Y:54 P:25 SP:FB
E214  8D 78 06  STA $0678                       A:00 X:78 Y:54 P:27 SP:FB
E217  20 CE F7  JSR $F7CE                       A:00 X:78 Y:54 P:27 SP:FB
F7CE  38        SEC                             A:00 X:78 Y:54 P:27 SP:F9
F7CF  B8        CLV                             A:00 X:78 Y:54 P:27 SP:F9
F7D0  A9 00     LDA #$00                        A:00 X:78 Y:54 P:27 SP:F9
F7D2  60        RTS                             A:00 X:78 Y:54 P:27 SP:F9
E21A  1D 00 06  ORA $0600,X                     A:00 X:78 Y:54 P:27 SP:FB
E21D  20 D3 F7  JSR $F7D3                       A:00 X:78 Y:54 P:27 SP:FB
F7D3  D0 07     BNE $F7DC                       A:00 X:78 Y:54 P:27 SP:F9
F7D5  70 05     BVS $F7DC                       A:00 X:78 Y:54 P:27 SP:F9
F7D7  90 03     BCC $F7DC                       A:00 X:78 Y:54 P:27 SP:F9
F7D9  30 01     BMI $F7DC                       A:00 X:78 Y:54 P:27 SP:F9
F7DB  60        RTS                             A:00 X:78 Y:54 P:27 SP:F9
E220  C8        INY                             A:00 X:78 Y:54 P:27 SP:FB
E221  A9 AA     LDA #$AA                        A:00 X:78 Y:55 P:25 SP:FB
E223  8D 78 06  STA $0678                       A:AA X:78 Y:55 P:A5 SP:FB
